Matricula;Idade;Sexo;Escolaridade;Cargo;Anos_experiencia;Salario
585003;27;M;4ª Série Incompleta;Operador de Máquina - Industr.;2;2150.45
582353;26;F;4ª Série Incompleta;Operador de Máquina - Industr.;5;2150.45
587421;23;M;4ª Série Incompleta;Operador de Máquina - Industr.;2;1981.85
595133;41;M;4ª Série Incompleta;Operador de Máquina - Industr.;1;1911.51
802232;19;M;4ª Série Incompleta;Operador de Máquina - Industr.;0;1773.79
597691;38;M;4ª Série Incompleta;Operador de Máquina - Industr.;1;1773.79
598134;33;M;4ª Série Incompleta;Operador de Máquina - Industr.;1;1773.79
598021;37;M;4ª Série Incompleta;Operador de Máquina - Industr.;1;1773.79
806569;22;F;4ª Série Incompleta;Operador de Máquina - Industr.;0;1773.79
521577;53;M;4ª Série Completa;Operador de Máquina - Industr.;15;2329.65
528029;53;M;4ª Série Completa;Operador de Máquina - Industr.;14;2329.65
514420;48;M;4ª Série Completa;Operador de Máquina - Industr.;19;3066.17
550761;55;M;4ª Série Completa;Operador de Máquina - Industr.;9;2150.45
544578;68;M;4ª Série Completa;Operador de Máquina - Industr.;10;1911.51
540109;52;F;4ª Série Completa;Operador de Máquina - Industr.;11;2150.45
573738;24;M;4ª Série Completa;Operador de Máquina - Industr.;4;2150.45
591221;27;M;4ª Série Completa;Operador de Máquina - Industr.;2;1773.79
582160;49;M;4ª Série Completa;Operador de Máquina - Industr.;6;2329.65
806623;38;M;4ª Série Completa;Operador de Máquina - Industr.;0;1773.79
581739;39;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;8;2329.65
568550;36;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;5;2150.45
548661;33;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;9;2329.65
517531;36;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;17;2360.67
520269;54;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;16;2150.45
505454;53;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;29;2329.65
510651;55;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;21;2150.45
511038;48;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;21;2150.45
526336;49;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;14;2150.45
526186;56;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;14;1981.85
541573;37;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2150.45
544225;53;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2329.65
544418;55;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2150.45
533102;30;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;12;2329.65
559636;37;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;7;1773.79
550594;49;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;9;2237.14
552802;32;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;8;2329.65
554660;28;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;8;2150.45
565736;33;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;6;2329.65
574182;35;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;4;2150.45
570149;38;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;5;2150.45
569523;26;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;5;2150.45
571625;26;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;4;1773.79
571822;37;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;4;1981.85
558391;31;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;7;2150.45
564169;27;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;6;2150.45
564679;30;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;6;2150.45
576313;26;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;3;2150.45
581268;32;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2150.45
572983;38;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;4;2329.65
574773;34;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;3;2150.45
578131;44;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;13;2150.45
579501;21;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;3;2150.45
577907;30;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;3;2150.45
586756;30;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;2;2150.45
582564;33;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;5;2150.45
580876;31;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;2;2150.45
580436;32;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;2;2150.45
583389;22;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;4;2150.45
581505;30;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;9;2329.65
581152;31;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2150.45
581816;28;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;7;2329.65
581181;48;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2329.65
581244;49;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;10;2150.45
581757;49;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;8;2150.45
591247;23;F;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;2;2150.45
588159;38;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;2;2150.45
595949;27;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;1;1773.79
590142;30;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;2;3066.17
802268;30;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;0;1773.79
806624;22;M;5ª a 8ª Série Incompleta;Operador de Máquina - Industr.;0;1773.79
597836;37;M;1º Grau Completo;Operador de Máquina - Industr.;1;2150.45
591482;27;F;1º Grau Completo;Operador de Máquina - Industr.;2;2322.85
587238;28;F;1º Grau Completo;Operador de Máquina - Industr.;2;1773.79
592333;34;F;1º Grau Completo;Operador de Máquina - Industr.;1;2150.45
591699;27;M;1º Grau Completo;Operador de Máquina - Industr.;2;1981.85
594855;26;M;1º Grau Completo;Operador de Máquina - Industr.;1;1981.85
592494;21;M;1º Grau Completo;Operador de Máquina - Industr.;1;1981.85
592958;39;M;1º Grau Completo;Operador de Máquina - Industr.;1;2150.45
593204;22;M;1º Grau Completo;Operador de Máquina - Industr.;1;2150.45
588290;37;M;1º Grau Completo;Operador de Máquina - Industr.;2;2150.45
596445;54;M;1º Grau Completo;Operador de Máquina - Industr.;1;1911.51
596811;26;M;1º Grau Completo;Operador de Máquina - Industr.;1;2150.45
581269;29;M;1º Grau Completo;Operador de Máquina - Industr.;10;2150.45
584991;24;M;1º Grau Completo;Operador de Máquina - Industr.;2;1773.79
583245;30;M;1º Grau Completo;Operador de Máquina - Industr.;4;2150.45
581769;31;M;1º Grau Completo;Operador de Máquina - Industr.;8;2329.65
581237;42;M;1º Grau Completo;Operador de Máquina - Industr.;10;2329.65
580018;21;F;1º Grau Completo;Operador de Máquina - Industr.;2;2150.45
583163;40;M;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
582215;44;M;1º Grau Completo;Operador de Máquina - Industr.;6;1981.85
584884;50;M;1º Grau Completo;Operador de Máquina - Industr.;2;2150.45
581852;45;F;1º Grau Completo;Operador de Máquina - Industr.;7;1981.85
581086;55;M;1º Grau Completo;Operador de Máquina - Industr.;2;2150.45
583928;27;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
581304;40;M;1º Grau Completo;Operador de Máquina - Industr.;9;1981.85
584047;22;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
582052;25;F;1º Grau Completo;Operador de Máquina - Industr.;6;2150.45
582164;28;M;1º Grau Completo;Operador de Máquina - Industr.;6;1981.85
583127;31;M;1º Grau Completo;Operador de Máquina - Industr.;4;2329.65
582833;29;F;1º Grau Completo;Operador de Máquina - Industr.;4;2150.45
583299;27;M;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
583288;41;M;1º Grau Completo;Operador de Máquina - Industr.;4;2150.45
584364;28;F;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
582180;35;M;1º Grau Completo;Operador de Máquina - Industr.;6;2150.45
583186;24;F;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
582591;34;M;1º Grau Completo;Operador de Máquina - Industr.;5;2150.45
587213;31;M;1º Grau Completo;Operador de Máquina - Industr.;2;1981.85
582922;22;M;1º Grau Completo;Operador de Máquina - Industr.;4;2150.45
583597;22;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
582431;29;M;1º Grau Completo;Operador de Máquina - Industr.;5;2329.65
578221;48;F;1º Grau Completo;Operador de Máquina - Industr.;13;2096.93
578444;49;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
574778;33;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
575467;47;F;1º Grau Completo;Operador de Máquina - Industr.;3;1773.79
575937;28;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
576901;27;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
578688;34;F;1º Grau Completo;Operador de Máquina - Industr.;3;2329.65
583310;22;M;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
583995;26;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
584373;35;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
570375;33;M;1º Grau Completo;Operador de Máquina - Industr.;4;2329.65
570105;42;M;1º Grau Completo;Operador de Máquina - Industr.;5;1773.79
573872;35;F;1º Grau Completo;Operador de Máquina - Industr.;4;2150.45
573828;42;M;1º Grau Completo;Operador de Máquina - Industr.;4;2329.65
573348;45;M;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
564178;27;M;1º Grau Completo;Operador de Máquina - Industr.;6;2150.45
564311;25;M;1º Grau Completo;Operador de Máquina - Industr.;6;1981.85
567731;25;M;1º Grau Completo;Operador de Máquina - Industr.;5;2329.65
568135;47;M;1º Grau Completo;Operador de Máquina - Industr.;5;2150.45
553500;40;M;1º Grau Completo;Operador de Máquina - Industr.;8;2322.85
553817;45;F;1º Grau Completo;Operador de Máquina - Industr.;8;2150.45
556080;38;M;1º Grau Completo;Operador de Máquina - Industr.;8;2150.45
562751;27;M;1º Grau Completo;Operador de Máquina - Industr.;6;2329.65
559274;28;M;1º Grau Completo;Operador de Máquina - Industr.;7;2150.45
563152;58;M;1º Grau Completo;Operador de Máquina - Industr.;6;2329.65
559691;29;M;1º Grau Completo;Operador de Máquina - Industr.;7;1981.85
551505;36;F;1º Grau Completo;Operador de Máquina - Industr.;8;2150.45
553907;30;F;1º Grau Completo;Operador de Máquina - Industr.;8;1773.79
541497;45;M;1º Grau Completo;Operador de Máquina - Industr.;10;2360.67
540799;32;F;1º Grau Completo;Operador de Máquina - Industr.;10;2150.45
541544;49;M;1º Grau Completo;Operador de Máquina - Industr.;10;2237.14
549840;39;M;1º Grau Completo;Operador de Máquina - Industr.;9;2422.84
531782;51;M;1º Grau Completo;Operador de Máquina - Industr.;13;2329.65
533058;39;M;1º Grau Completo;Operador de Máquina - Industr.;12;2150.45
533855;55;M;1º Grau Completo;Operador de Máquina - Industr.;12;2150.45
533566;31;M;1º Grau Completo;Operador de Máquina - Industr.;12;2360.67
536009;46;F;1º Grau Completo;Operador de Máquina - Industr.;12;2150.45
535958;56;M;1º Grau Completo;Operador de Máquina - Industr.;12;2359.93
538641;30;M;1º Grau Completo;Operador de Máquina - Industr.;11;2359.93
539978;46;M;1º Grau Completo;Operador de Máquina - Industr.;11;2150.45
539373;42;M;1º Grau Completo;Operador de Máquina - Industr.;11;3066.17
520734;44;M;1º Grau Completo;Operador de Máquina - Industr.;16;2424.18
531192;41;F;1º Grau Completo;Operador de Máquina - Industr.;13;2150.45
530916;56;F;1º Grau Completo;Operador de Máquina - Industr.;13;2360.67
512072;53;M;1º Grau Completo;Operador de Máquina - Industr.;20;2491.05
512910;44;F;1º Grau Completo;Operador de Máquina - Industr.;19;2237.14
516540;37;M;1º Grau Completo;Operador de Máquina - Industr.;17;2150.45
517872;35;M;1º Grau Completo;Operador de Máquina - Industr.;17;2360.67
505605;53;M;1º Grau Completo;Operador de Máquina - Industr.;29;2359.93
505952;55;M;1º Grau Completo;Operador de Máquina - Industr.;29;2150.45
501261;56;M;1º Grau Completo;Operador de Máquina - Industr.;37;2637.36
583380;24;M;1º Grau Completo;Operador de Máquina - Industr.;4;2150.45
583521;51;M;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
577432;32;M;1º Grau Completo;Operador de Máquina - Industr.;3;2150.45
573008;32;M;1º Grau Completo;Operador de Máquina - Industr.;4;1981.85
519438;56;M;1º Grau Completo;Operador de Máquina - Industr.;16;2329.65
518067;38;M;1º Grau Completo;Operador de Máquina - Industr.;16;2150.45
519305;45;M;1º Grau Completo;Operador de Máquina - Industr.;16;2360.67
507506;52;M;1º Grau Completo;Operador de Máquina - Industr.;25;2359.93
585187;33;F;2º Grau Incompleto;Operador de Máquina - Industr.;2;2150.45
582877;26;M;2º Grau Incompleto;Operador de Máquina - Industr.;4;2150.45
554918;41;M;2º Grau Incompleto;Operador de Máquina - Industr.;8;1981.85
518707;57;F;2º Grau Incompleto;Operador de Máquina - Industr.;16;2297.34
528566;44;M;2º Grau Incompleto;Operador de Máquina - Industr.;13;2150.45
511962;45;M;2º Grau Incompleto;Operador de Máquina - Industr.;20;2150.45
516495;42;M;2º Grau Incompleto;Operador de Máquina - Industr.;18;2419.64
519923;35;M;2º Grau Incompleto;Operador de Máquina - Industr.;16;2491.05
505206;53;M;2º Grau Incompleto;Operador de Máquina - Industr.;29;3132.43
594418;22;M;2º Grau Incompleto;Operador de Máquina - Industr.;1;1981.85
588018;25;M;2º Grau Incompleto;Operador de Máquina - Industr.;2;2322.85
544802;59;M;2º Grau Incompleto;Operador de Máquina - Industr.;10;2150.45
544957;40;M;2º Grau Incompleto;Operador de Máquina - Industr.;10;2329.65
